Scheme Code,Scheme Name,Net Asset Value,Date,Duration Days
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1609,2016-11-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1421,2016-11-25,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0673,2016-11-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0559,2016-11-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.109,2016-11-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.2317,2016-10-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.2754,2016-10-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3612,2016-10-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3767,2016-10-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3529,2016-10-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3999,2016-10-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3958,2016-10-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3652,2016-10-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.3725,2016-10-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4088,2016-10-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4193,2016-10-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.406,2016-10-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.413,2016-10-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.429,2016-10-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4169,2016-10-25,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4249,2016-10-26,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4145,2016-10-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.4161,2016-10-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.7637,2016-09-01,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.7646,2016-09-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8088,2016-09-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8542,2016-09-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8653,2016-09-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8662,2016-09-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8641,2016-09-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8645,2016-09-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.8868,2016-09-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.9001,2016-09-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.9289,2016-09-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.927,2016-09-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,31.9553,2016-09-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.0155,2016-09-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.0487,2016-09-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.1018,2016-09-26,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.1551,2016-09-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.1792,2016-09-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.1188,2016-09-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.1556,2016-09-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3967,2017-04-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4034,2017-04-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3318,2017-04-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3139,2017-04-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.342,2017-04-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3875,2017-04-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4193,2017-04-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.45,2017-04-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4611,2017-04-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4642,2017-04-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4853,2017-04-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4999,2017-04-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4697,2017-04-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4878,2017-04-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5043,2017-04-25,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4747,2017-04-26,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4879,2017-04-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4847,2017-04-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3726,2017-08-01,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3801,2017-08-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4271,2017-08-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4284,2017-08-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4395,2017-08-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4425,2017-08-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4407,2017-08-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4277,2017-08-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4243,2017-08-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4361,2017-08-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4357,2017-08-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4606,2017-08-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4785,2017-08-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4804,2017-08-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4845,2017-08-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4839,2017-08-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.4995,2017-08-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.5226,2017-08-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.5237,2017-08-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.5379,2017-08-31,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0139,2017-12-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.018,2017-12-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0342,2017-12-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0367,2017-12-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0312,2017-12-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0123,2017-12-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0046,2017-12-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9971,2017-12-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0077,2017-12-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0047,2017-12-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0165,2017-12-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.0203,2017-12-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,35.003,2017-12-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9842,2017-12-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.976,2017-12-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9888,2017-12-26,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9964,2017-12-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9293,2017-12-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.9737,2017-12-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2222,2017-02-01,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2474,2017-02-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2521,2017-02-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2696,2017-02-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2753,2017-02-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0284,2017-02-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,32.9546,2017-02-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.009,2017-02-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0257,2017-02-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0135,2017-02-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0294,2017-02-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0398,2017-02-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0458,2017-02-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0378,2017-02-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0144,2017-02-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0292,2017-02-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0681,2017-02-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0863,2017-02-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0457,2017-01-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0512,2017-01-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.09,2017-01-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0879,2017-01-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.092,2017-01-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.106,2017-01-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1131,2017-01-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1273,2017-01-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1591,2017-01-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1449,2017-01-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1442,2017-01-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1613,2017-01-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1503,2017-01-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1365,2017-01-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1421,2017-01-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.162,2017-01-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.175,2017-01-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1843,2017-01-25,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1978,2017-01-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2115,2017-01-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2175,2017-01-31,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0359,2017-07-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0533,2017-07-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0732,2017-07-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0948,2017-07-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.1095,2017-07-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.1705,2017-07-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.1772,2017-07-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.1914,2017-07-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.2088,2017-07-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.2132,2017-07-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.2415,2017-07-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.2586,2017-07-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.281,2017-07-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.2896,2017-07-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3198,2017-07-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3459,2017-07-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3453,2017-07-25,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3405,2017-07-26,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.35,2017-07-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3455,2017-07-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.3532,2017-07-31,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.8148,2017-06-01,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.8239,2017-06-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.8317,2017-06-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.8384,2017-06-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.9119,2017-06-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.979,2017-06-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0003,2017-06-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0095,2017-06-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.027,2017-06-13,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0315,2017-06-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0368,2017-06-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0314,2017-06-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0586,2017-06-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0719,2017-06-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0803,2017-06-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0711,2017-06-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0723,2017-06-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0891,2017-06-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0607,2017-06-28,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0656,2017-06-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,34.0653,2017-06-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0587,2017-03-01,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.07,2017-03-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1053,2017-03-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0819,2017-03-06,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0694,2017-03-07,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0595,2017-03-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0481,2017-03-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0202,2017-03-10,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.0509,2017-03-14,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1164,2017-03-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1527,2017-03-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1484,2017-03-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1574,2017-03-20,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.1778,2017-03-21,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2534,2017-03-22,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2673,2017-03-23,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.2695,2017-03-24,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3342,2017-03-27,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3301,2017-03-29,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3578,2017-03-30,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.3733,2017-03-31,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.4936,2017-05-02,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5051,2017-05-03,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5068,2017-05-04,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.525,2017-05-05,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5537,2017-05-08,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5569,2017-05-09,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5696,2017-05-11,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.5938,2017-05-12,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.6642,2017-05-15,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.6537,2017-05-16,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.6595,2017-05-17,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.6708,2017-05-18,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.6744,2017-05-19,1080
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,33.7213,2017-05-22,1080
